,customer_id,company_name,industry,region,signup_date,plan_type,monthly_usage,support_tickets,last_active_date,churn_flag,lifetime_value,nps_score
1427,1428,Herrera-Schroeder,Technology,Asia-Pacific,4/22/2026,Enterprise,50,4,5/6/2026,0,5481.34,71
1428,1429,Gonzalez LLC,Retail,Asia-Pacific,11/11/2025,Enterprise,55,2,1/4/2026,0,5361.19,68
1429,1430,Clayton-Boyle,Finance,Asia-Pacific,6/11/2025,Basic,10,0,1/15/2026,0,231.17,30
1430,1431,"Cunningham, Bowen and West",Retail,Asia-Pacific,9/4/2023,Free,3,0,10/15/2023,1,21.3,-2
1431,1432,"Watson, Perry and Anderson",Retail,North America,6/14/2025,Enterprise,46,5,7/19/2025,0,5336.76,77
1432,1433,Campbell Ltd,Retail,North America,3/19/2026,Basic,10,0,3/26/2026,0,263.28,14
1433,1434,"Castro, Acosta and Stuart",Finance,Asia-Pacific,12/18/2024,Free,4,0,12/23/2024,1,16.21,-35
1434,1435,Hahn-Lara,Retail,North America,12/23/2025,Free,2,0,2/27/2026,1,14.55,33
1435,1436,Miller Ltd,Healthcare,North America,8/12/2024,Free,5,0,12/8/2024,1,33.14,-7
1436,1437,Davis Group,Finance,North America,5/29/2022,Free,5,0,8/3/2022,1,22.61,27
1437,1438,Peterson and Sons,Logistics,North America,3/29/2024,Free,4,2,3/30/2024,1,33.68,15
1438,1439,Hernandez-Armstrong,Manufacturing,Asia-Pacific,6/2/2024,Free,6,0,10/23/2024,1,34.5,29
1439,1440,"Hartman, Beard and Graham",Healthcare,Latin America,4/25/2026,Free,3,0,8/1/2026,1,10.81,-21
1440,1441,White and Sons,Finance,North America,3/19/2024,Basic,14,0,3/28/2024,0,234.29,-33
1441,1442,"Santiago, Paul and Miller",Finance,North America,10/29/2023,Enterprise,49,1,12/31/2023,0,5344.15,29
1442,1443,Meyer Ltd,Manufacturing,Europe,3/22/2025,Free,4,0,7/5/2025,1,21.32,-2
1443,1444,Humphrey-Murphy,Logistics,Asia-Pacific,2/8/2025,Free,5,0,4/8/2025,1,18.29,38
1444,1445,"Gutierrez, Smith and Ingram",Healthcare,North America,2/25/2026,Free,11,1,4/25/2026,0,77.39,85
1445,1446,Holt-Kennedy,Healthcare,Europe,1/8/2024,Pro,30,1,7/26/2024,0,1069.17,58
1446,1447,Smith-Taylor,Logistics,Asia-Pacific,2/18/2026,Free,5,0,5/14/2026,1,33.82,-6
1447,1448,Meza-Spencer,Healthcare,North America,3/9/2024,Pro,46,0,5/28/2024,0,1160.66,36
1448,1449,"Parks, Barnett and Fleming",Logistics,Latin America,8/7/2025,Enterprise,43,4,10/12/2025,0,5398.07,56
1449,1450,Miller-Gordon,Retail,North America,10/8/2024,Pro,31,1,6/10/2025,0,920.59,20
1450,1451,"Gibson, Parker and Summers",Manufacturing,Latin America,5/12/2026,Free,5,1,6/6/2026,1,14.36,30
1451,1452,"Page, Phelps and Snyder",Healthcare,North America,3/26/2023,Enterprise,57,3,4/6/2023,0,5504.12,66
1452,1453,Hart-Jones,Finance,Latin America,7/2/2023,Basic,15,0,7/11/2023,0,276.66,-7
1453,1454,Taylor-Terry,Retail,North America,8/12/2025,Free,6,0,8/17/2025,1,28.31,-14
1454,1455,Reyes-Miller,Technology,Europe,1/5/2024,Basic,12,1,1/8/2024,0,291.55,-38
1455,1456,Taylor and Sons,Retail,Europe,12/21/2023,Enterprise,63,3,1/18/2024,0,5388.84,74
1456,1457,Reynolds Inc,Finance,Asia-Pacific,8/20/2023,Pro,32,1,9/19/2023,0,870.98,35
1457,1458,Johnson-Flores,Retail,North America,6/24/2022,Enterprise,59,4,7/19/2022,0,5470.44,23
1458,1459,Gross LLC,Logistics,Europe,11/10/2022,Free,3,0,1/1/2023,1,16.52,-27
1459,1460,Perez PLC,Logistics,North America,10/18/2025,Pro,31,3,2/17/2026,0,985.7,69
1460,1461,Perry-Wang,Technology,Europe,10/28/2025,Basic,12,0,12/27/2025,0,308.51,40
1461,1462,Carr Ltd,Technology,Asia-Pacific,3/8/2026,Free,7,2,3/29/2026,1,46.81,2
1462,1463,"Higgins, Adkins and Rivers",Retail,North America,11/24/2022,Basic,14,0,2/3/2023,0,237.82,32
1463,1464,Prince Group,Manufacturing,Latin America,8/25/2025,Basic,13,0,9/29/2025,0,302,5
1464,1465,Gonzalez LLC,Logistics,Europe,8/19/2022,Enterprise,45,3,10/5/2022,0,5351.2,56
1465,1466,"Johnson, Lewis and Diaz",Manufacturing,North America,2/28/2025,Basic,19,0,6/7/2025,0,277.8,24
1466,1467,Henry-Acevedo,Retail,Europe,7/2/2024,Pro,32,1,11/3/2024,0,977.67,70
1467,1468,"Berry, Wilson and Jones",Technology,Europe,12/15/2022,Basic,13,0,12/15/2022,0,299.83,6
1468,1469,"Chavez, Key and Cohen",Manufacturing,Europe,7/10/2023,Basic,11,3,12/16/2023,0,306.44,32
1469,1470,Barrera LLC,Technology,Europe,3/15/2024,Enterprise,37,3,4/14/2024,0,5291.26,55
1470,1471,"Walker, Fields and Davidson",Finance,North America,10/19/2023,Free,4,0,2/14/2024,1,26.03,8
1471,1472,Foster Ltd,Retail,Europe,7/16/2023,Free,6,0,8/4/2023,1,19.01,-14
1472,1473,Wiggins PLC,Logistics,North America,8/7/2023,Free,4,1,8/30/2023,1,9.83,-33
1473,1474,"Smith, Irwin and Davis",Logistics,North America,11/1/2022,Free,6,0,11/10/2022,1,57.85,-6
1474,1475,Fields-Kirby,Technology,Europe,8/29/2023,Free,2,0,11/1/2023,1,17.29,20
1475,1476,"Bowers, Williams and Jones",Healthcare,North America,2/9/2023,Free,2,0,3/24/2023,1,9.62,-37
1476,1477,Ramos-Navarro,Retail,North America,11/22/2024,Basic,15,0,12/30/2024,0,319.19,38
1477,1478,Gomez Inc,Finance,Latin America,9/2/2025,Pro,34,1,11/11/2025,0,923.81,39
1478,1479,"Hull, Medina and Goodman",Logistics,North America,4/20/2026,Free,6,0,5/21/2026,1,15,25
1479,1480,"Williams, Medina and Ingram",Retail,Europe,11/1/2025,Basic,16,1,11/10/2025,0,299.94,-18
1480,1481,Daniels Inc,Logistics,Latin America,4/20/2026,Basic,17,0,7/16/2026,0,234.83,-38
1481,1482,Rubio PLC,Retail,North America,10/9/2024,Free,8,0,1/29/2025,0,23.18,-46
1482,1483,Davis-Leach,Technology,North America,12/14/2025,Basic,13,0,12/19/2025,0,252.21,20
1483,1484,Robertson Group,Healthcare,Europe,7/12/2023,Basic,16,0,7/26/2023,0,242.42,16
1484,1485,"Moore, Scott and Wagner",Logistics,North America,12/26/2023,Free,4,0,2/23/2024,1,18.53,-14
1485,1486,Vance Inc,Retail,North America,6/30/2023,Free,4,0,9/7/2023,1,19.75,-10
1486,1487,Little Inc,Finance,Europe,7/14/2024,Free,2,0,7/15/2024,1,9.96,-50
1487,1488,Simmons and Sons,Technology,North America,7/24/2023,Basic,17,0,8/29/2023,0,297.71,-13
1488,1489,Garcia Group,Logistics,Latin America,5/4/2024,Free,3,0,8/31/2024,1,23.93,4
1489,1490,Mclaughlin Inc,Healthcare,North America,10/16/2022,Free,6,0,12/29/2022,1,16.21,-47
1490,1491,Simpson-Warren,Manufacturing,Europe,2/28/2025,Basic,18,0,5/12/2025,0,312.57,44
1491,1492,Jones PLC,Healthcare,North America,4/29/2025,Pro,32,0,4/29/2025,0,1096.43,52
1492,1493,Lewis-Nichols,Manufacturing,Europe,8/17/2022,Free,4,1,8/25/2022,1,35.34,7
1493,1494,"Jacobson, Contreras and Anderson",Finance,North America,11/24/2022,Free,5,1,5/24/2023,1,25.81,16
1494,1495,"Robinson, Mitchell and Mcfarland",Technology,North America,8/8/2022,Basic,11,1,8/26/2022,0,295.74,-12
1495,1496,Robinson-Davis,Healthcare,Europe,10/21/2022,Free,7,0,12/21/2022,1,59.91,-25
1496,1497,Baldwin-Bender,Manufacturing,Asia-Pacific,5/16/2022,Basic,24,3,6/21/2022,0,365.14,27
1497,1498,"Anderson, Waters and Lester",Finance,Latin America,4/16/2025,Enterprise,51,2,1/22/2026,0,5332.99,52
1498,1499,"Rivera, Walsh and Williams",Manufacturing,North America,11/8/2025,Enterprise,49,1,11/22/2025,0,5119.43,51
1499,1500,"Manning, Jones and Jackson",Retail,Latin America,7/14/2024,Free,6,1,7/14/2024,1,12.4,0
1500,1501,"Chase, Archer and Franco",Healthcare,Asia-Pacific,6/30/2024,Basic,18,1,7/31/2024,0,272.12,-3
1501,1502,Edwards Group,Logistics,North America,12/26/2023,Basic,13,0,12/30/2023,0,242.26,26
1502,1503,Cameron-Campbell,Healthcare,Asia-Pacific,5/6/2024,Basic,14,3,5/24/2024,0,319.9,35
1503,1504,Kelly and Sons,Finance,Asia-Pacific,11/29/2025,Pro,29,2,7/14/2026,0,1082.24,22
1504,1505,"Ellis, Klein and Smith",Healthcare,North America,12/30/2023,Pro,34,1,1/16/2024,0,981.65,15
1505,1506,"Booker, Smith and Tanner",Logistics,North America,3/1/2026,Pro,30,4,7/19/2026,0,981.17,50
1506,1507,Hamilton Ltd,Finance,Latin America,11/21/2025,Basic,16,2,2/7/2026,0,263.49,22
1507,1508,Hernandez-Hunt,Healthcare,North America,6/19/2022,Basic,18,2,7/18/2022,0,309.01,62
1508,1509,Wilson-Ellis,Logistics,Europe,10/26/2024,Basic,12,0,3/9/2025,0,244.51,25
1509,1510,Freeman Inc,Manufacturing,Asia-Pacific,3/7/2025,Free,7,0,3/10/2025,1,57.47,3
1510,1511,Johnston PLC,Logistics,North America,8/15/2023,Pro,29,3,11/12/2023,0,1060.35,5
1511,1512,Lawrence PLC,Finance,Europe,5/4/2024,Free,4,0,6/15/2024,1,28.94,18
1512,1513,Leon-Harris,Finance,North America,6/28/2023,Free,7,0,10/4/2023,1,46.8,-6
1513,1514,Hunter Inc,Technology,Latin America,5/17/2022,Free,6,0,5/22/2022,1,33.05,-41
1514,1515,"Wong, Jimenez and Mayo",Healthcare,Europe,5/18/2025,Basic,13,0,6/25/2025,0,257.94,25
1515,1516,"Guerrero, Baker and West",Retail,Asia-Pacific,5/15/2025,Enterprise,50,0,8/22/2025,0,5394,70
1516,1517,Perez-Liu,Technology,North America,2/27/2024,Basic,12,1,3/4/2024,0,250.99,8
1517,1518,"Harper, Mcdonald and Bailey",Healthcare,North America,5/22/2024,Free,6,0,9/2/2024,1,28.28,8
1518,1519,"Sanders, Saunders and Burgess",Healthcare,Latin America,7/21/2025,Pro,29,4,9/20/2025,0,1060.12,20
1519,1520,Robinson LLC,Retail,Europe,6/12/2023,Basic,10,0,6/22/2023,0,277.87,23
1520,1521,Robertson-Davidson,Finance,Europe,5/3/2024,Free,2,0,5/20/2024,1,9.99,28
1521,1522,Mcgee-Baird,Retail,Latin America,9/30/2023,Enterprise,46,4,11/4/2023,0,5342.6,66
1522,1523,Park-Martinez,Finance,North America,1/4/2023,Pro,34,1,5/13/2023,0,1113.8,47
1523,1524,"Mitchell, Allen and Mitchell",Manufacturing,North America,11/3/2022,Basic,10,0,1/16/2023,0,268.94,44
1524,1525,Miller and Sons,Manufacturing,North America,1/5/2024,Basic,17,1,3/27/2024,0,257.27,78
1525,1526,Chambers-Spencer,Manufacturing,North America,1/28/2025,Basic,20,5,2/26/2025,0,274.28,20
1526,1527,"Mercer, Henry and Mcbride",Manufacturing,Asia-Pacific,5/23/2025,Free,7,1,5/30/2025,1,47.9,-51
1527,1528,Reynolds and Sons,Finance,North America,6/15/2024,Free,7,0,7/6/2024,1,61.53,5
1528,1529,"Pollard, Ferguson and Andrews",Manufacturing,Asia-Pacific,3/9/2023,Basic,13,0,3/12/2023,0,227.41,8
1529,1530,Estes Ltd,Technology,North America,3/9/2023,Free,6,0,9/20/2023,1,42.48,-25
1530,1531,"Burke, Martinez and Romero",Manufacturing,North America,3/2/2024,Basic,14,0,6/12/2024,0,297.6,-20
1531,1532,"Spence, Bishop and Brown",Logistics,North America,3/21/2024,Basic,13,1,5/6/2024,0,237.47,51
1532,1533,Pearson-Adkins,Finance,Latin America,2/13/2024,Free,1,0,3/1/2024,1,6.71,-70
1533,1534,Robbins-Norton,Logistics,Asia-Pacific,3/17/2024,Pro,24,1,7/7/2024,0,924.13,0
1534,1535,Carter-Armstrong,Technology,Europe,5/17/2024,Pro,28,1,5/20/2024,0,1013.26,35
1535,1536,Kennedy PLC,Technology,Latin America,1/24/2024,Pro,35,1,2/28/2024,0,920.5,72
1536,1537,Rivera and Sons,Logistics,North America,1/1/2024,Free,6,0,1/15/2024,1,58.02,56
1537,1538,"Flores, Russell and Herman",Finance,North America,4/28/2025,Free,4,1,4/28/2025,1,12.99,-15
1538,1539,Hale-Hamilton,Finance,North America,10/12/2025,Pro,34,1,2/18/2026,0,1084.36,7
1539,1540,"Snyder, Lamb and Morales",Healthcare,North America,3/13/2023,Free,8,1,4/29/2023,0,78.66,-20
1540,1541,"Mcgee, Smith and Acevedo",Finance,Asia-Pacific,6/4/2023,Free,7,0,9/5/2023,1,50.88,4
1541,1542,Mckinney-Brown,Finance,Europe,1/22/2024,Pro,22,2,6/26/2024,0,888.57,25
1542,1543,Patel Ltd,Logistics,Europe,6/18/2025,Enterprise,52,1,8/23/2025,0,5104.59,90
1543,1544,Kennedy-Rodriguez,Manufacturing,Europe,4/17/2026,Basic,10,0,5/30/2026,0,252.83,43
1544,1545,Mcguire LLC,Healthcare,Asia-Pacific,4/12/2025,Pro,30,1,4/22/2025,0,1077.11,41
1545,1546,Berry and Sons,Technology,Asia-Pacific,8/26/2022,Basic,15,0,10/3/2022,0,235.69,25
1546,1547,Collins Inc,Healthcare,Latin America,1/2/2023,Basic,15,1,2/10/2023,0,341.54,24
1547,1548,Wolf-Davis,Manufacturing,Asia-Pacific,10/8/2025,Basic,19,0,11/19/2025,0,260.35,-2
1548,1549,Henry-Knapp,Healthcare,Europe,1/25/2025,Free,9,1,4/10/2025,0,46.65,-14
1549,1550,Little Inc,Technology,Asia-Pacific,3/5/2023,Free,3,0,7/2/2023,1,21.05,56
1550,1551,Bryant LLC,Logistics,Asia-Pacific,12/21/2024,Free,8,0,12/25/2024,0,30.29,-17
1551,1552,Holland-Brown,Finance,North America,3/21/2026,Free,5,0,3/29/2026,1,21.84,36
1552,1553,Robinson Group,Technology,Asia-Pacific,6/2/2024,Free,6,0,7/11/2024,1,33.44,37
1553,1554,"Lee, Smith and Sweeney",Healthcare,Asia-Pacific,2/11/2026,Pro,31,1,3/7/2026,0,1069.12,77
1554,1555,"Sims, Palmer and Melton",Retail,North America,5/5/2026,Free,3,1,7/1/2026,1,6.04,-7
1555,1556,Green-Lewis,Manufacturing,North America,11/8/2025,Basic,19,0,2/3/2026,0,279.2,26
1556,1557,Lucas-Johnson,Healthcare,North America,8/3/2025,Pro,25,1,1/6/2026,0,976.42,30
1557,1558,Jackson-Pierce,Logistics,North America,12/24/2024,Free,4,0,12/29/2024,1,26.91,16
1558,1559,Compton-Smith,Technology,North America,11/7/2023,Basic,15,1,12/27/2023,0,292.15,61
1559,1560,"Gould, Cooke and Grant",Manufacturing,North America,1/12/2026,Pro,32,2,2/6/2026,0,1089.03,7
1560,1561,"Thomas, Castro and Weaver",Finance,Europe,11/3/2025,Enterprise,55,0,11/28/2025,0,5361.92,50
1561,1562,"Chang, Smith and Lopez",Logistics,North America,8/16/2022,Basic,14,0,1/2/2023,0,294.64,36
1562,1563,"Ward, Tucker and Young",Logistics,Asia-Pacific,12/31/2025,Free,1,0,1/6/2026,1,3.4,-53
1563,1564,Drake-White,Logistics,Asia-Pacific,9/14/2024,Basic,18,2,2/8/2025,0,336.72,-3
1564,1565,Simon Inc,Retail,North America,10/11/2025,Pro,29,1,11/27/2025,0,1004.64,14
1565,1566,"Molina, White and Morris",Manufacturing,Asia-Pacific,8/18/2022,Free,3,1,9/10/2022,1,17.38,9
1566,1567,"Jimenez, Green and Gibson",Technology,Europe,12/25/2025,Basic,16,0,1/18/2026,0,304.86,-2
1567,1568,"Banks, Ward and Wise",Healthcare,Europe,7/12/2022,Free,4,1,8/27/2022,1,28.51,-18
1568,1569,"Lewis, Wilson and James",Manufacturing,Latin America,1/29/2023,Free,2,0,2/11/2023,1,4.23,46
1569,1570,"Walton, Lucas and Martin",Technology,Latin America,7/17/2023,Free,9,0,12/14/2023,0,87.1,-47
1570,1571,"Crawford, Pierce and Weber",Retail,Latin America,7/30/2024,Pro,29,2,9/19/2024,0,957.09,51
1571,1572,"Bradshaw, Rivera and Reese",Finance,North America,7/3/2022,Basic,7,0,10/21/2022,1,218.22,56
1572,1573,West Group,Technology,Asia-Pacific,2/24/2025,Free,6,0,3/13/2025,1,48.32,24
1573,1574,Mitchell Ltd,Healthcare,North America,1/4/2026,Basic,16,0,1/14/2026,0,236.51,14
1574,1575,Sanchez PLC,Manufacturing,North America,2/8/2026,Basic,18,0,2/23/2026,0,260.37,-2
1575,1576,"Gibson, Mills and Anderson",Finance,Asia-Pacific,8/29/2023,Enterprise,49,3,12/10/2023,0,5148.53,66
1576,1577,Spencer LLC,Finance,North America,2/28/2024,Pro,35,1,3/27/2024,0,1145.72,36
1577,1578,Krueger-Holland,Retail,Asia-Pacific,11/17/2022,Basic,16,0,11/22/2022,0,287.47,9
1578,1579,Miller-Sullivan,Logistics,North America,12/22/2022,Free,3,0,4/18/2023,1,6.38,34
1579,1580,Palmer-Oliver,Manufacturing,North America,11/22/2023,Free,9,0,2/11/2024,0,30.48,16
1580,1581,"Delacruz, Smith and Mccoy",Technology,North America,9/4/2022,Enterprise,54,2,9/12/2022,0,5468.27,58
1581,1582,"Martinez, Gonzalez and Johnson",Healthcare,Latin America,7/23/2025,Basic,13,1,8/30/2025,0,270.81,60
1582,1583,Castro-Curtis,Technology,Europe,6/25/2024,Basic,13,2,4/10/2025,0,317.11,37
1583,1584,Robertson-Brown,Logistics,Europe,11/13/2024,Basic,16,0,1/27/2025,0,318.79,2
1584,1585,Vaughn-Huynh,Technology,North America,3/13/2024,Basic,23,0,4/15/2024,0,265.51,36
1585,1586,Martin-Mcdonald,Manufacturing,Asia-Pacific,10/2/2023,Pro,32,0,10/17/2023,0,1108.01,57
1586,1587,"Gonzalez, Hendrix and Brown",Finance,North America,7/22/2022,Free,9,0,9/17/2022,0,42.77,-10
1587,1588,"Landry, Clark and Sullivan",Manufacturing,Latin America,6/22/2025,Free,7,0,7/30/2025,1,64.32,11
1588,1589,"West, Evans and Anderson",Technology,North America,11/29/2022,Pro,35,1,12/26/2022,0,946.26,18
1589,1590,Anderson Group,Manufacturing,Latin America,2/24/2025,Free,2,0,7/30/2025,1,14.66,32
1590,1591,Lopez-Rich,Technology,North America,9/4/2025,Free,4,0,2/26/2026,1,27.57,60
1591,1592,Jimenez-Hughes,Technology,Asia-Pacific,3/7/2026,Free,3,0,3/29/2026,1,10.12,-17
1592,1593,Chapman Group,Healthcare,North America,3/12/2025,Free,2,1,3/19/2025,1,17.77,-10
1593,1594,Phelps-Brown,Technology,Latin America,9/19/2022,Basic,14,0,9/27/2022,0,273.65,26
1594,1595,"Atkins, Callahan and Ball",Technology,Asia-Pacific,2/19/2024,Free,7,2,5/19/2024,1,49.9,-6
1595,1596,"Bailey, Harris and Baxter",Healthcare,North America,4/30/2026,Enterprise,60,4,6/24/2026,0,5287.84,55
1596,1597,Young-Lee,Retail,North America,10/20/2023,Free,6,1,2/8/2024,1,20.39,-31
1597,1598,"Ross, Miller and Garner",Retail,Europe,4/26/2025,Basic,15,1,4/26/2025,0,249.3,14
1598,1599,"Rice, Moore and Hawkins",Healthcare,Latin America,1/4/2026,Free,6,0,2/14/2026,1,26.28,-18
1599,1600,Ryan LLC,Manufacturing,Asia-Pacific,10/10/2022,Enterprise,46,5,1/21/2023,0,5129.89,56
1600,1601,"Gillespie, Mitchell and Morton",Logistics,Asia-Pacific,12/27/2025,Pro,37,0,5/3/2026,0,944.95,30
1601,1602,Maldonado LLC,Retail,Europe,9/12/2022,Free,3,0,9/13/2022,1,20.56,-8
1602,1603,"Mathis, Wilson and Rush",Retail,North America,12/21/2023,Free,5,0,1/12/2024,1,41.08,35
1603,1604,"Paul, Hull and Alexander",Finance,North America,4/16/2025,Basic,13,3,6/11/2025,0,258.32,-27
1604,1605,Dixon-Browning,Healthcare,Europe,5/12/2023,Basic,14,0,8/2/2023,0,315.9,6
1605,1606,Taylor Group,Retail,Latin America,6/12/2025,Free,8,1,7/6/2025,0,79.04,-5
1606,1607,Collins-Mckinney,Manufacturing,North America,8/11/2022,Free,8,0,2/6/2023,0,45.48,-13
1607,1608,Glenn LLC,Healthcare,North America,2/20/2025,Free,10,2,5/31/2025,0,72.18,24
1608,1609,Wang Ltd,Healthcare,Europe,7/18/2024,Free,7,1,11/15/2024,1,67.69,34
1609,1610,Lewis-Williams,Logistics,North America,10/20/2023,Basic,18,0,12/3/2023,0,240.44,50
1610,1611,Brown-Robinson,Technology,Latin America,4/10/2025,Basic,13,0,10/2/2025,0,233.18,24
1611,1612,Peterson and Sons,Healthcare,Europe,4/16/2026,Pro,43,3,5/29/2026,0,940,57
1612,1613,Sexton-Bray,Logistics,Latin America,11/5/2022,Enterprise,39,1,11/20/2022,0,5328.5,38
1613,1614,Lee-Hughes,Logistics,North America,5/28/2023,Basic,13,2,8/23/2023,0,246.46,34
1614,1615,Moore-Mcmillan,Manufacturing,North America,8/16/2024,Pro,29,0,11/26/2024,0,925.51,44
1615,1616,Garcia-Yates,Manufacturing,Europe,1/3/2023,Basic,15,1,1/28/2023,0,349.71,37
1616,1617,"Morris, Graham and Pena",Manufacturing,Latin America,6/26/2025,Basic,21,0,12/17/2025,0,370.09,68
1617,1618,Reyes-Castro,Logistics,North America,1/7/2025,Basic,17,0,2/23/2025,0,366.23,36
1618,1619,Vaughn Inc,Technology,Asia-Pacific,12/28/2025,Free,6,0,1/18/2026,1,31.13,49
1619,1620,"Conrad, Robbins and Flynn",Retail,North America,11/7/2025,Basic,12,2,11/25/2025,0,272.92,19
1620,1621,Johnson LLC,Healthcare,North America,4/29/2024,Pro,34,2,7/3/2024,0,1021.25,31
1621,1622,"Carpenter, Carlson and Griffin",Technology,Europe,10/17/2022,Basic,16,0,3/23/2023,0,241.8,-20
1622,1623,"Brown, Ruiz and Richards",Finance,North America,5/25/2022,Free,8,1,8/17/2022,0,30.75,37
1623,1624,Pugh-Arnold,Logistics,Latin America,7/15/2022,Free,9,0,2/5/2023,0,18.43,26
1624,1625,Jones-Boyer,Finance,Europe,8/10/2022,Free,5,0,9/18/2022,1,28.72,-12
1625,1626,Berg PLC,Retail,North America,2/15/2026,Free,6,0,5/11/2026,1,50.94,16
1626,1627,Baxter LLC,Technology,Europe,9/29/2023,Pro,37,3,11/25/2023,0,1056.92,56
1627,1628,Moreno and Sons,Finance,Europe,3/11/2025,Free,5,0,7/19/2025,1,36.89,22
1628,1629,"Saunders, Tran and Banks",Technology,Europe,4/2/2023,Free,6,0,8/20/2023,1,16.27,16
1629,1630,"Phillips, Vincent and Li",Manufacturing,North America,3/16/2023,Free,4,0,4/3/2023,1,15.59,-14
1630,1631,Johnson Ltd,Healthcare,North America,2/17/2023,Enterprise,43,0,3/1/2023,0,5159.43,49
1631,1632,"Hall, Garcia and Ferguson",Logistics,Asia-Pacific,7/19/2022,Basic,21,1,8/23/2022,0,338.83,-18
1632,1633,Jones Ltd,Manufacturing,North America,12/2/2024,Free,4,0,12/28/2024,1,28.99,15
1633,1634,Wagner-Mitchell,Retail,Europe,1/27/2023,Pro,36,3,3/14/2023,0,902.43,21
1634,1635,Carr PLC,Manufacturing,Asia-Pacific,10/5/2025,Enterprise,61,6,12/6/2025,0,5399.76,51
1635,1636,"Sparks, Waller and Jackson",Manufacturing,North America,7/6/2022,Enterprise,52,2,9/26/2022,0,5181.76,66
1636,1637,Ross-Martin,Technology,Latin America,4/14/2025,Pro,29,5,6/22/2025,0,1074.14,5
1637,1638,"Wells, Villa and Garcia",Retail,North America,12/20/2025,Basic,15,2,2/10/2026,0,251.16,19
1638,1639,"Robbins, Ray and Taylor",Finance,Europe,5/31/2025,Basic,14,1,10/9/2025,0,266.52,32
1639,1640,Navarro-Mitchell,Technology,North America,1/5/2025,Pro,35,2,3/19/2025,0,902.56,55
1640,1641,Sanders Group,Retail,Asia-Pacific,4/16/2026,Free,1,0,4/17/2026,1,6.43,-30
1641,1642,Jones-Griffin,Healthcare,North America,10/28/2024,Enterprise,60,2,10/28/2024,0,5416.81,53
1642,1643,Wright-Barry,Logistics,Europe,3/13/2024,Pro,29,1,7/4/2024,0,965.1,12
1643,1644,"Jones, Moore and Thompson",Finance,Europe,3/21/2025,Free,5,0,7/22/2025,1,18.65,-10
1644,1645,"Rios, Cervantes and Bailey",Finance,Asia-Pacific,1/29/2025,Free,2,0,3/11/2025,1,9.5,11
1645,1646,Oneal Inc,Healthcare,North America,3/22/2026,Enterprise,60,1,6/8/2026,0,5176.2,76
1646,1647,Nolan PLC,Finance,North America,10/16/2023,Basic,17,1,11/10/2023,0,326.2,51
1647,1648,"Morgan, Powell and Jackson",Manufacturing,Europe,11/5/2022,Basic,11,1,11/18/2022,0,280.95,9
1648,1649,Scott-Waller,Logistics,North America,6/24/2022,Basic,17,0,6/30/2022,0,248.78,30
1649,1650,Sawyer LLC,Logistics,Europe,10/13/2023,Enterprise,56,6,12/11/2023,0,5452.52,50
1650,1651,Huerta PLC,Finance,Latin America,1/13/2025,Basic,20,2,4/7/2025,0,383.71,-1
1651,1652,Mitchell LLC,Retail,North America,8/17/2025,Pro,28,1,9/10/2025,0,1063.62,31
1652,1653,Harris-Harvey,Retail,Asia-Pacific,12/2/2024,Enterprise,49,5,12/9/2024,0,5275.69,62
1653,1654,Short Inc,Retail,Asia-Pacific,5/17/2022,Free,4,0,6/1/2022,1,10.66,3
1654,1655,"Moore, Ball and Marshall",Logistics,Europe,8/10/2025,Free,8,0,11/15/2025,0,20.08,-25
1655,1656,Rice and Sons,Retail,Latin America,8/5/2024,Basic,19,1,9/13/2024,0,336.66,35
1656,1657,Ford-Hudson,Finance,Asia-Pacific,6/14/2022,Free,3,0,7/24/2022,1,23.98,14
1657,1658,Brown-Rubio,Finance,North America,5/15/2024,Pro,31,1,5/20/2024,0,1022.86,38
1658,1659,Walker-Oconnor,Healthcare,Europe,12/13/2022,Pro,33,1,12/20/2022,0,964.92,47
1659,1660,"Bradley, Gonzales and Escobar",Logistics,Europe,11/18/2024,Basic,10,0,1/2/2025,0,221.12,73
1660,1661,"Powell, Hood and Garcia",Technology,Europe,6/19/2024,Basic,24,0,6/25/2024,0,380.71,32
1661,1662,"Stevens, Harrell and Brooks",Healthcare,Europe,7/2/2025,Pro,24,2,7/11/2025,0,1025.85,47
